ID,Type,Chainlength,Ret Time,Ret Index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,106,107,108,109,110,111,112,113,114,115,116,117,118,120,121,122,123,124,125,127,128,130,131,132,133,135,136,137,138,139,140,141,142,143,144,145,146,148,149,150,151,152,153,154,155,156,158,159,160,161,162,163,164,165,166,167,171,172,173,174,175,176,177,178,180,181,182,183,184,185,186,187,188,179,157,134,129,43
13-;11-;9-MeC27,Methyl,27,14.572,2733,2.112807447,0.797849799,1.486230192,1.223193332,1.667616874,2.331164765,1.286641448,1.860672888,1.900834088,4.090321254,1.984135021,1.036989051,1.812089833,3.646890459,2.38107551,2.432453688,1.768638155,2.227257349,1.170486086,1.530469083,1.521878473,0.739229494,1.098400355,1.385162195,0.576107481,1.82087186,0.985010167,0.381764087,1.025987379,1.362223052,0.848093953,0.977659464,0.677018758,0.48427735,0.677738917,1.017251595,1.723179512,0.844057342,1.043279064,0.815951386,1.032486723,1.860046678,0.468652709,2.243450816,1.237824335,1.6173742,1.475352603,1.147057247,1.645102228,1.522475785,0.750216719,1.078831834,1.246474856,0.965703358,0.804904291,1.097258295,0.733071981,1.016356325,0.764117195,0.842701253,1.159879302,1.23672321,2.52337915,1.893550846,2.315822124,1.19382761,1.400105244,0.988857693,0.955975307,0.896452146,0.87785099,3.231139,1.279332751,2.192172726,2.624798852,0.846641168,1.063564105,1.450650032,1.326681986,1.722646508,1.226933091,0.806655196,1.674409272,1.565626258,0.906475761,1.664083878,1.334056053,1.165952612,0.770859736,1.218153427,0.928098232,1.57933659,1.512643472,0.951966738,0.996801843,1.839472706,1.597671732,1.016125017,0.71537616,0.58462246,0.837578847,0.550183762,0.780617564,0.885636559,0,0.72278562,1.956298207,1.434253417,1.260635055,0.536968798,1.72497947,0.906960252,0.945355085,0.524345532,0.633765546,1.571280342,1.384051446,1.193162287,1.857602458,2.55862346,2.654305236,1.458599445,2.319069735,2.153503862,3.228155487,3.751710287,2.40349801,2.427926387,1.585005507,3.348771963,2.302465793,2.376143896,2.291239722,2.270417351,1.904390964,2.22977494,2.100150325,2.059459541,1.426103353,0.784013266,0.951404509,1.785731689,4.244849948,2.231286825,1.534707191,1.556539009,1.641469687,1.864670231,1.860229362,2.027591599,2.067175587,0,1.52149514,1.55498877,0,0,0,0,0,0,0,0,0,0,1.58490267,0,0,0,1.25664926,1.88923743,1.728212067,1.220580245,3.651864064,2.464425651,6.257329479,3.753893583,2.402344812
C28,Methyl,28,15.134,2800,0,0,0.585422796,0.818595787,0.686272411,0,0.98505331,0.841704295,0.596454426,0.535554034,0,0.59031308,0.427061567,0,0.403745769,0.946653795,0.936877676,0,0.844972582,0.665683146,0.490855605,0.813892632,0.757101906,0,0.661524817,0.663820472,0,0.875452064,0,0,0.346717572,0.869906925,0.753868121,1.075034793,0.641955894,0.420085273,0.538851782,0.449188151,0.748539796,0.40888565,0.517692323,0.649759625,0.499706117,0,0,0.443697957,0.519412122,0.662477382,0.682498808,0.615606325,0.554163635,0.554035863,0.731928175,0.585680492,0.437461308,0.566035002,0.411384093,0,0.349270113,0.597723134,0.619209898,0.326690356,0.74180858,0.715996808,0.643544474,0.468597609,0,0.671447013,0.726734595,0.6624072,0.48673785,0,0.505341517,0.545662113,0,0.844492356,0.432527628,0.685093074,0.493077701,0.677341439,0.656205786,0.771898679,0.66477805,0.489491671,0.984883037,0.732477421,1.143057742,0.546767316,0.904236002,0.698216113,0.419618967,0.517576838,0.651131769,0.186482872,0.441165231,0.604324322,0.541706109,0.201138511,0.492810532,0.483843773,0.75326002,0.586849236,0.811193973,0.832671863,0,0.596321574,0.613817432,0,1.240098016,0.988339245,0.631596363,0.536791975,0.637549982,0.660733271,0.345685208,1.224311769,0.675468039,1.327498155,1.249294435,0,1.399749682,1.188826514,1.190327536,1.124316886,1.148409639,0.677963155,1.330072548,1.763688085,1.374340451,1.269177514,1.24148618,1.911062812,1.196315427,1.214908044,1.661419375,0,1.186301001,1.454590928,1.478551595,1.330051647,1.158190755,0.837909823,0,0.949074066,1.51064837,1.309317189,1.181141385,1.347256938,1.437802518,1.170473311,0.870514624,0,1.171381379,0,0,0,0,0,0,0,0,0,0,0,0.757984228,0,0,0,0,0,0,0.56502252,0,0,0,0,0
C29ene,Alkene,29,15.81,2882,0,2.200350495,2.40528549,4.126678621,1.219059907,1.825583484,3.908912552,3.142696033,0,2.526002222,3.031210427,2.353478459,5.672756944,4.706024856,3.452124606,2.042209058,2.450776157,2.727914347,3.256028383,4.849101519,1.791701429,3.761101088,2.213247461,1.829589729,1.800984029,5.727853397,4.546553909,3.47389955,1.730860482,1.878785062,1.427678542,2.08305832,2.513070164,2.289744434,2.03318443,2.227720391,1.84713584,3.028332563,2.210501575,1.759976357,1.810735729,1.190444655,0,1.940486316,2.976441868,1.044197679,1.820732363,2.220233585,1.400302821,2.015153936,0.860026838,2.872914434,2.416426855,3.612071824,1.932946468,3.348438274,3.066645354,1.70237825,2.18306584,2.265342163,2.52243002,2.377584318,1.045564453,3.268533737,1.36183524,2.160042016,1.377907967,3.974585682,1.808394673,3.451796589,1.97025666,0,1.939240644,1.632918387,0,2.009322033,1.000327136,1.040664226,3.140850611,2.027252676,2.010424199,1.328608486,2.451484111,2.137378165,3.389523479,2.02447527,1.816932884,1.650405353,1.52305486,2.132464911,1.539649935,1.617285088,2.393471724,1.745462725,2.86836907,1.992655998,1.729408389,1.310313581,1.340008357,1.177474379,1.791033506,2.71582721,2.625929198,2.744467431,0,1.455110565,0,4.857882784,3.511046037,4.996363754,1.527419472,1.003612059,2.860565944,2.587164417,1.191468609,5.439830694,4.024532795,6.213764706,3.915153941,5.161485585,2.517606023,6.34349655,2.052135983,2.798352015,2.842186911,6.765476007,2.493594987,4.758071588,5.100973545,2.8035316,2.629081769,3.447413449,5.690859914,2.551686802,5.683728291,4.271927836,4.564219768,2.483566111,2.867060971,3.93741964,3.08978784,3.333326855,0,3.776239342,5.08748213,4.451270998,3.706816582,4.370853386,3.78672088,5.762530685,5.614447989,3.664288041,4.045244621,1.369793693,1.477022576,0,0,0,0,0,0,5.164228941,0,0,2.144445649,4.19967834,3.292086399,3.382738236,2.413153708,5.493377295,4.52062382,4.295096243,0,0,0.989971911,1.259476761,0
C29,Alkane,29,15.958,2900,11.35329267,3.699216535,17.62018931,11.73545746,9.759505959,6.240763041,22.11377135,20.32082939,12.21635298,9.3218616,7.58356342,14.78495543,6.797255466,16.93712149,12.369893,13.87528987,15.28125067,9.476750978,15.57036689,13.5520504,16.32933541,16.70888056,17.00883391,17.37008897,18.78934512,7.553404832,5.606266635,23.44611958,4.269178519,15.37197007,4.03587262,15.10548394,12.65631385,17.75385642,17.10624859,5.924219833,11.06041791,7.486099621,18.32349115,15.40858613,11.40084756,13.73316285,5.887313095,12.49430983,4.721252222,9.532708602,12.99746835,14.51582283,15.04760056,11.58928339,10.95628093,15.72396799,9.683707488,15.10782136,13.33156675,14.28861141,14.93054691,5.651681082,11.97898986,15.73793862,15.56630239,8.823288352,15.80897406,18.33811729,13.3874387,13.27735363,10.39366541,17.58591663,14.7777622,17.4766053,16.92200293,13.42416174,14.84461492,14.92794016,8.763464648,15.97407525,7.411417927,15.67412044,14.4721392,12.75304245,14.86165136,17.71656296,12.54987676,16.52554619,15.00444124,18.61504398,25.09006056,13.22155327,18.42141266,18.71262626,14.50743205,13.89210389,19.19290148,3.164280647,13.83001623,14.33890406,16.51033436,4.726172366,12.87012864,9.400464979,20.0701326,13.98913409,16.05515843,20.33361972,8.02361665,7.615589232,5.765287112,11.66661333,12.22378258,14.72879018,10.50187556,8.849357365,14.703864,13.94950671,4.826884711,10.31247454,7.953486663,14.62140655,10.9389962,14.8454627,14.71746631,12.11342842,16.25087869,13.77322976,14.88116707,8.97947882,14.56182818,14.6593917,14.07015715,12.25452339,14.48497595,15.23800115,12.85335618,15.10979801,12.76707311,14.54139562,9.420359135,17.05606744,14.07617059,15.67932808,13.20086571,10.79255101,23.34763419,11.15423933,14.23298494,14.07733461,15.90142986,15.44373024,14.41537977,14.30238664,5.005222264,13.99911506,13.44986481,8.537978627,14.60238033,13.00880627,10.48552511,26.64621807,20.70981495,19.4353617,19.37408772,18.24892913,13.66203004,14.30456635,17.20416015,20.00668157,15.14420356,12.51930104,12.33833301,14.4397698,12.15175222,12.21481968,12.78349409,25.16340556,17.1923372,19.82693047,10.02129041
15-;13-;11-MeC29,Methyl,29,16.214,2932,1.999248863,0.674429974,1.682516258,1.346846369,2.202249954,3.116922764,1.798544847,1.850819339,2.156675527,4.385126817,5.884263626,0.958026969,2.268673635,2.289366292,2.554250613,2.988274534,2.880216888,2.092207524,1.890499165,2.789037267,3.006013781,0.91413836,2.045073648,5.704033083,0.537996488,3.642921156,1.551374138,1.207639287,1.090173856,1.491036806,0.831353108,1.512112888,0.875526266,0.494848376,1.721194927,1.949972346,3.371458706,1.697463851,2.313951476,3.066538939,1.974769903,1.377105646,0,2.539216917,2.099732543,1.69529101,1.655434277,2.336667971,3.53307798,2.505043515,1.857661544,2.824147193,1.523062355,1.851690128,0.992105535,2.463953296,2.995598335,3.118042641,2.668084912,2.170965233,1.176415765,1.738746772,4.136003036,4.07193518,3.019283496,0.722357173,3.168496795,0.722073646,1.057368306,0.819640749,0.533194578,2.301636418,2.400047332,2.281967414,1.650432901,0.920577,1.813384295,2.394459591,1.026883968,2.803055389,2.096500579,1.733621604,2.101766784,2.82407986,1.165664393,3.063932677,2.264547168,1.490732831,1.424940237,2.113762132,2.077923831,2.683407712,2.745977054,1.499594727,1.949644458,2.535681501,2.019232524,1.537873611,1.12036095,1.049586126,1.204410918,0.919277772,1.452883888,1.460062021,2.019143807,1.572495868,3.019060647,1.046221814,1.26526428,0.708933776,2.013601771,1.072275634,1.633242346,0.624952647,0.620208936,1.53722188,1.075927093,1.214792987,1.924338226,4.835855632,2.090728284,1.649224201,4.851505703,2.142473195,3.604278175,6.11585267,2.257151693,2.827515164,1.949321853,3.155907346,2.722616251,3.230329989,3.094968972,3.295567748,2.790373352,1.70691002,2.858347074,2.370670908,2.69679378,0.791959443,1.995517424,1.462398816,1.860550373,2.634933691,2.218395613,1.567434014,1.353374114,3.425132951,2.092088498,3.388562969,2.715983333,2.466480397,2.289341877,1.345757883,0,0,0,0,0,0,0,0,0,0,1.765853295,0,0,0,1.726314315,1.742436987,1.769459772,1.142607019,2.668564826,2.091220289,3.812580788,2.752817425,1.972266907
C30,Alkane,30,16.768,3000,0,0,0.398985482,0,0.304279217,0,0.717989672,0.50781994,0,0,0,0.396667908,0,0,0,0,0,0,0.412385786,0.38001803,1.000766939,0.248048896,1.885109477,0,0.482329037,0,0,0.686086417,0,0,0,0.464356996,0.417907695,0.451894433,0.58948083,0,0,0,0.560167011,0.55933715,0.584111713,0.4966965,0,0,0,0.322505591,0.443321943,0.564047574,0,0.386189136,0,0.447649307,0.257695574,0.528108169,0.46650567,0,0,0,0.493309214,0.507353556,0.448892886,0,0.695912379,0,0.603070208,0,0,0,0.856544483,0,0,0,0,0,0,0.609109035,0,0.80727019,0,0.484179911,0.687654737,0.828655969,0.536322794,0,0.39374141,0.768097067,1.115364261,0.542118466,2.085502472,0.718375173,0.624970047,0.587221671,0.570326503,0,0.461804016,0.535800984,0.696328626,0,0.482359293,0.256616049,0.449042481,0.415944104,0,0,0,0,0,0,0.378663815,0.33828445,0,0,13.29846703,0.490366019,0,0.797588837,0,0.455982725,0.794015023,0,0.797390319,0,0.961642487,0.805177069,0,0.824877742,1.0427065,1.154892286,0.6848076,0.933861925,0.897580979,1.519113678,0.788547273,0.670133134,0.49156137,0,0.466330972,1.002832139,1.457223964,0.595314188,0.931027917,0,0,0.883992386,1.057324226,0.601427327,0.780674149,0.768106377,1.232776854,0,0.244719593,0,0,0,2.818981574,0,0,0,0,0,0,0,0,0,0.628460886,0,0,0,0,0,0,0,0,0,0,0,0
C31ene_1,Alkene,31,17.442,3077,0,3.094762452,8.12992911,8.576910998,2.716532681,2.180913466,9.877729277,9.125325544,3.276791097,4.747884711,5.132545247,12.85489929,8.089773145,15.45699618,15.17967073,4.538416234,3.089155522,5.030432092,11.28457948,11.83059022,8.556513345,10.64019945,11.7569685,7.982551674,7.416815931,13.23648326,9.451952633,8.473630098,6.158776316,10.34427884,2.182778216,6.098380526,6.900819523,6.573953827,9.159551665,3.139291695,3.777830091,4.122113692,11.03075394,11.86664152,7.920624017,6.758626529,2.967569488,12.01262361,8.268642628,4.785256142,13.42875916,12.8593341,7.074624706,4.772928954,3.390860551,12.4086188,4.523577946,14.99681592,13.98565516,14.93566504,16.12838322,5.364267596,14.51507293,8.316346053,9.581095207,5.748426638,5.658070827,10.72994108,7.538263497,15.06761066,11.35583659,11.96472948,11.26138993,14.26928426,11.99024746,7.028342032,9.153396212,8.301089908,4.904313696,9.478182163,4.006116731,5.857668098,11.65416909,10.9565036,10.77753505,7.46238144,13.71295824,13.08189228,11.46877698,10.42661177,8.120797117,9.684238497,8.22187815,9.370227459,11.8890164,9.855270362,12.08650068,5.105218045,13.67751847,8.954013022,10.29145837,6.007978916,5.776446869,4.028151395,10.49069711,9.099953011,7.340890683,14.06185021,2.021742072,3.059560005,2.262497928,14.41273826,7.453005322,10.47145718,3.057338697,2.827024104,11.09190573,7.133877599,2.314645623,8.96567307,7.181354505,11.07920164,9.171843721,13.86008576,7.977199615,11.99483137,7.460550525,10.46876706,11.75011179,12.31646452,8.477341295,10.24959685,12.35158736,9.370074642,9.796649859,8.415975416,10.12922906,11.15221867,7.395154126,10.71252656,5.968567419,6.629057351,9.117680259,10.63926278,8.2145591,8.744379544,6.124587784,12.49487306,12.43492035,11.32571932,11.33757462,9.458058589,10.93000124,12.50314672,5.961606232,15.7882243,8.035070348,3.190691285,10.4756914,6.227085297,22.10085864,8.712230527,8.276757774,13.19880902,10.71068907,14.56417728,15.77550145,15.54844203,10.95438018,8.281053218,6.887033393,9.618186822,14.40499941,12.56411398,11.37350247,10.26081456,7.249367395,2.313491831,5.59723355,5.521505441,5.80856087
C31ene_2,Alkene,31,17.502,3084,0,2.184276229,7.675394275,6.132778831,2.442785885,1.169667454,8.678293346,7.832093791,2.842436739,2.942939639,0,9.09412196,5.090120272,10.75623533,11.36731491,3.220904358,2.024803805,3.273164386,8.151642008,8.441005832,8.90585005,7.040467782,9.374202434,7.100266036,7.449680396,0,0,6.816746608,4.628410191,9.143129195,1.868532921,5.13637491,5.020364422,5.530175648,6.897068127,2.42996498,2.82850114,3.155909846,9.556212518,12.06329656,7.244158513,6.121775683,2.585957836,9.012482247,5.283387815,4.02132722,10.7123191,9.987420441,6.056566458,3.837951501,3.646123339,8.897288362,3.119011563,10.63464663,11.74215864,9.954104483,11.4078077,4.599940745,11.20608951,6.773777762,8.429547,4.482650642,5.576195217,8.579101159,7.174159911,13.0654827,11.03894297,8.444635905,9.527200303,10.50370191,10.53026104,6.612365717,6.356874362,8.543462954,3.779234972,8.199129762,3.442848943,6.426261324,9.051496613,8.85681286,9.898137766,8.329776861,9.252059299,10.92644149,6.242179292,10.31057962,7.033446789,9.135553396,8.127220335,9.230223547,12.44598187,10.66120699,9.795713815,3.626396451,11.65923769,8.971700974,10.2986786,4.451807689,6.101821594,4.166488231,11.02086108,7.802358621,7.584241689,12.40567836,1.724436678,2.982440239,1.635220566,9.995972793,3.863193549,6.722702782,2.528981935,3.10586417,9.413767753,6.766542931,2.372955162,6.030372327,5.37319307,7.824990303,6.438638524,7.712976395,7.335403422,6.572922852,7.52286155,9.800457879,9.760388039,6.647770735,8.135599552,6.52537025,8.203053101,7.719734726,9.02525223,7.209223979,7.464353806,9.068494147,5.31750666,8.06959947,4.160968126,7.01784112,8.069710955,7.893108387,5.495732279,6.483423064,6.742123491,9.757724868,7.448217249,7.646350738,10.12052902,7.325027347,7.471917865,9.397587022,3.508267511,12.01852502,6.809765126,2.908525059,11.79336429,6.433547329,19.30537984,9.399069352,8.138229276,14.57800127,10.98178389,12.22426565,16.2339302,10.74675014,11.08937668,6.667902471,5.171130488,7.35918933,14.81047892,9.776039339,8.779754601,8.117601125,11.28801392,3.965961603,9.451823052,9.62639942,9.885563142
C31,Alkane,31,17.64,3100,4.966936086,1.365074713,11.54248343,7.242928742,3.404099324,1.656516082,9.788703768,9.563700898,6.213521346,3.842280397,2.626937597,9.961920016,4.429005192,8.455967342,7.744103271,4.675516942,4.89405607,4.279950837,8.459730944,6.185001551,16.62415178,5.291119228,10.69256672,13.31125405,16.56238652,4.314613274,2.053535499,8.404339327,9.686635167,14.98538865,1.25817761,8.009198393,7.694910492,9.104048871,10.08134883,2.004100282,5.794742846,2.871743896,12.09348387,18.19876275,9.625739322,14.83598999,4.494419195,9.039611919,1.921164434,6.644245596,11.50996233,10.60326773,11.07321354,7.308428953,6.925813633,8.175833613,6.210283511,7.377033272,11.76468434,6.656385428,8.581400433,4.123826494,8.822005004,9.989642044,9.778419071,3.801364303,13.69071067,8.474977493,11.71772132,9.506282525,12.68820426,5.889280239,15.55564295,7.650427253,12.03678926,9.697588986,6.731852047,12.23743901,4.27023027,11.22421439,3.492714858,15.34713229,7.84145569,9.248178902,10.65142177,17.39728904,10.93111381,10.39299908,7.096783455,16.2351346,11.15908832,12.16958819,16.25342694,15.78179438,17.58021799,12.43723829,9.6733682,1.638431578,10.73925458,10.24852403,15.91649774,2.618712174,7.742737287,6.388659379,14.14415666,9.42538771,13.03088039,12.13262114,2.728465263,2.627285103,2.099265352,12.30421572,5.081424885,6.602533089,3.646732506,4.208962991,7.578415097,12.40501602,3.995260802,8.26852271,3.918307117,7.604213555,8.041215272,4.814011342,12.20154311,5.489912585,14.62271068,12.41855816,11.66818924,9.133473572,14.31627737,10.74238109,8.963247818,11.20685249,12.98950234,12.39353231,8.847581548,15.15536849,5.851265323,7.297442769,4.421180981,14.77253566,12.61737351,9.329105372,9.430021843,5.38181311,16.52171656,10.58537621,9.292581843,8.66978523,12.58671055,9.098249473,11.58048406,8.896547042,2.559620125,15.41131892,7.194166276,4.320216999,23.00829632,7.727108751,0,19.70012301,12.45604164,12.88099965,14.54902275,7.278718014,8.106537755,7.018124748,14.0044041,4.65307917,5.928990058,5.29802692,9.75813321,7.190749191,4.479238935,4.393761815,9.692678844,15.69648883,13.41861014,14.00712062,11.45307397
15-;13-;11-MeC31,Methyl,31,17.933,3127,0,0,1.134176592,0.815425343,0.963658518,1.102227011,0.651335408,0.849446281,1.268482244,2.505384276,0,0.549162831,1.62295473,2.133946454,1.362119455,1.245821138,0.987376391,1.141161682,1.348592847,1.013130981,1.197639564,0.728057665,0.674791826,1.255129817,0,1.117076195,0.593437078,0,0,0,0.532636647,0.654805719,0.6096152,0.413457335,0.435574302,0.813146177,1.084368614,0.796921189,0.839244911,1.692286731,0.654027118,1.233165502,0,1.776540998,1.234999455,1.230776877,1.412550225,0.853087562,0.938575077,1.12936708,0,0.894855426,0.906679881,0.722232791,0.497172906,0.769563483,0,0,0.578744516,0.597233395,0.625649928,0.816780497,1.344566599,1.208670985,1.034769072,0,0,0,0.69022037,1.049897208,0,0,0,1.463708218,0,0.539525494,0,0.992785188,0.608779577,1.618498119,0.651494759,0.511707092,1.692128192,1.28411673,0.799129324,1.539193185,0.835899992,0.777677821,1.020024749,0.921938725,1.560263363,1.112365331,1.441040216,0.857278998,1.130559335,1.102360035,1.242306447,0.728756886,0.430186626,1.191244879,0,0.353791478,0,0,0,0.495040041,1.530115106,0,0.763482868,0.352696457,1.060946524,0.684780114,0.688480492,4.000129333,2.850843805,1.070800694,0,0.70244884,1.475000819,1.631842669,1.228874381,0.895776367,1.103220689,1.09068952,2.156226046,1.94067626,1.273801672,1.19437352,0.781582083,1.996886793,1.124056134,1.171603855,1.001862076,1.639509021,1.09143371,0,0.927618337,1.188367707,0.852770582,0,0,0.931440869,0,1.007421447,0.670738298,0.835387223,0,1.092398733,0.732911779,0.964095474,1.289854402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925473035,0,0,0,0,0,0,0,0,0,0,1.512168138,0
C33ene,Alkene,33,19.545,3276,2.132023562,3.886699143,11.65614986,11.48521629,4.468905887,2.393810893,9.488095759,13.46298763,5.613303413,6.05272574,2.791075182,19.9291852,7.710092909,15.20568476,15.66105901,5.309447546,3.599398258,3.560540228,10.67547424,12.85654872,17.7897448,11.24455694,16.3715818,18.10000776,13.30671546,7.268954352,5.705025982,11.41368881,4.904783412,21.24116707,4.343197799,9.113831829,14.58228335,9.63176718,19.54243706,4.61257742,4.515447791,5.174159333,16.38585445,18.76796785,17.79392528,14.23207922,5.619370233,25.32503843,15.6199965,14.73143635,21.38125771,22.06915249,15.69228826,9.165118248,5.746610449,19.6120655,6.621296741,17.17867555,23.27104494,20.53376206,23.3427957,8.729274051,24.82650182,13.16812813,18.781513,9.192500831,13.01178101,10.95540186,17.14189249,24.73939457,27.34904505,13.8298188,23.42957303,13.2393525,22.50637456,15.59989104,18.01525859,18.41927943,10.82075445,24.2325006,6.439918285,16.14094842,17.50726205,17.44259982,19.72740093,16.39470822,24.24273493,20.66821895,14.69862641,14.88631405,10.95669665,23.52982927,16.20906849,15.79563377,17.11363441,20.82026293,15.67015873,8.938087129,20.54219148,17.45328991,19.38803363,12.53317131,12.22947177,6.128613582,12.71354676,15.97599858,14.78006488,15.84274373,3.247875098,4.262459608,3.941246733,12.19079134,11.8831793,10.06647238,5.572772788,4.266516849,12.05620745,10.43356416,2.723017538,12.98015563,14.40417721,13.15645069,17.6117992,15.21793974,16.20172105,15.52578968,16.60952587,18.85834191,19.83381222,18.86090848,17.43151881,14.15505903,16.34416785,17.87869106,17.29520059,12.79020763,14.73953138,15.08535412,8.240092564,10.50303585,6.845636536,9.71730661,16.20029486,15.37991646,14.79126132,15.77228974,9.547491679,20.34870347,18.0761858,17.18925621,13.49207148,13.59077889,15.65728979,12.75651436,7.203676195,15.30371154,8.246405064,3.973377353,12.27640086,6.785015914,29.19474283,12.61652923,13.6606982,17.18210172,21.07034214,14.04844182,19.77836355,24.99710583,19.75465341,12.98441214,8.579222075,13.79779052,21.32496632,17.75976125,14.92670384,13.37183186,18.43474461,7.229689427,13.38065665,13.53319421,27.71545472
C33,Alkane,33,19.807,3300,0,0,0.825766753,0,0,0,0.761533794,0.980127603,0,0,0,1.177876138,0,0,0.98218775,0,0,0,0.871055081,0.379200861,3.431011623,0.341076177,1.291689642,2.047942456,3.587627059,0,0,1.320941294,0,2.830902884,0,0.502981238,0.79075635,0.676857677,1.231474395,0,0.581569561,0,1.204925837,1.497308617,1.521605991,1.838387011,0,1.365727155,0,0.791853441,1.752861604,1.376494811,1.52398124,0.698935331,0,1.037675454,0.436269213,0.590733283,1.898668594,0.682496704,1.101307798,0,1.304796085,0.793800823,1.050307904,0,2.258875532,0,2.091400967,1.186718665,2.707241421,0,3.283238416,0,0.979925523,0,0,1.635487687,0,1.514291724,0,3.158746323,0.736650899,1.256023563,1.638117597,3.263313954,2.018866053,1.318135893,0.495565988,1.788139274,0.772079307,2.212910544,2.338364214,2.118109171,1.820110336,1.922955666,0.71390883,0,1.13222992,1.312261946,2.444707492,0.312606189,1.029712944,0.321576029,1.442461507,0.901025644,1.480113195,0,0,0,0,0,0.685828939,0.370258195,0,0,0.478726671,0.703710783,0,1.166174665,0,0.679143118,1.502748444,0,2.497904531,0.612702732,3.125092017,1.997311355,1.617582772,2.158805202,3.430659898,2.158924177,1.129160012,2.603040764,2.609887759,1.950564135,1.311251455,1.80767988,0.591325072,0,0,2.49096823,2.447192686,0.819929334,0.644763964,0,0,2.858667829,1.505228075,1.11797056,1.737667297,0.971734641,2.525125094,0,0,0,0,0,3.235040615,0,0,0,0,0,0,0,0,0,1.431643982,0,0,0,0,0,0,0,0,1.509158638,0,1.944709043,3.862685184
